id,choice1,choice2,state,money
11431_20190130,1,1,2,1
11431_20190130,1,1,3,1
11431_20190130,1,1,2,1
11431_20190130,2,2,3,0
11431_20190130,2,1,3,0
11431_20190130,1,1,3,1
11431_20190130,1,2,2,0
11431_20190130,1,1,2,1
11431_20190130,1,1,3,0
11431_20190130,1,1,2,1
11431_20190130,1,2,3,0
11431_20190130,1,1,2,0
11431_20190130,1,1,2,1
11431_20190130,1,1,2,1
11431_20190130,1,2,3,0
11431_20190130,2,1,3,1
11431_20190130,1,1,3,1
11431_20190130,2,1,3,0
11431_20190130,1,1,3,1
11431_20190130,0,0,0,0
11431_20190130,1,2,2,0
11431_20190130,1,1,2,0
11431_20190130,1,2,3,1
11431_20190130,1,2,2,0
11431_20190130,1,1,2,0
11431_20190130,2,1,3,1
11431_20190130,2,1,3,1
11431_20190130,2,1,3,1
11431_20190130,2,1,2,0
11431_20190130,2,1,2,0
11431_20190130,2,1,3,1
11431_20190130,2,1,2,0
11431_20190130,2,1,2,0
11431_20190130,2,1,3,0
11431_20190130,1,2,2,0
11431_20190130,1,1,2,0
11431_20190130,1,2,2,1
11431_20190130,1,2,3,0
11431_20190130,1,2,2,0
11431_20190130,2,2,3,0
11431_20190130,2,1,3,1
11431_20190130,2,1,3,0
11431_20190130,2,2,2,1
11431_20190130,2,2,3,1
11431_20190130,2,1,3,1
11431_20190130,1,2,2,0
11431_20190130,1,1,2,0
11431_20190130,2,1,2,0
11431_20190130,2,2,3,0
11431_20190130,2,2,2,0
11431_20190130,2,1,3,0
11431_20190130,2,1,3,1
11431_20190130,2,1,3,0
11431_20190130,2,1,3,1
11431_20190130,2,1,3,1
11431_20190130,2,1,2,0
11431_20190130,2,1,2,1
11431_20190130,2,2,3,0
11431_20190130,2,1,3,1
11431_20190130,2,1,3,1
11431_20190130,2,1,2,0
11431_20190130,2,2,3,1
11431_20190130,2,1,3,1
11431_20190130,2,1,3,1
11431_20190130,2,1,3,0
11431_20190130,2,1,3,0
11431_20190130,2,2,3,1
11431_20190130,2,2,3,0
11431_20190130,2,1,3,0
11431_20190130,1,1,3,0
11431_20190130,1,1,2,1
11431_20190130,1,1,2,1
11431_20190130,1,1,2,1
11431_20190130,1,1,2,0
11431_20190130,1,1,2,0
11431_20190130,1,2,2,1
11431_20190130,1,2,2,1
11431_20190130,1,2,2,1
11431_20190130,1,2,3,1
11431_20190130,1,2,2,0
11431_20190130,1,2,3,0
11431_20190130,1,1,2,0
11431_20190130,1,2,3,1
11431_20190130,1,2,2,0
11431_20190130,1,1,2,0
11431_20190130,2,2,3,0
11431_20190130,2,1,3,1
11431_20190130,2,2,2,1
11431_20190130,2,2,2,1
11431_20190130,1,2,2,0
11431_20190130,1,1,3,0
11431_20190130,1,2,2,1
11431_20190130,1,2,2,1
11431_20190130,1,2,2,1
11431_20190130,1,2,3,1
11431_20190130,1,2,2,1
11431_20190130,1,2,3,0
11431_20190130,1,2,3,1
11431_20190130,1,2,2,1
11431_20190130,1,2,2,0
11431_20190130,1,2,3,1
11431_20190130,1,2,2,1
11431_20190130,1,2,2,1
11431_20190130,1,2,2,1
11431_20190130,1,2,2,1
11441_20190117,2,2,2,0
11441_20190117,2,1,2,1
11441_20190117,2,1,3,0
11441_20190117,2,1,3,0
11441_20190117,2,2,3,0
11441_20190117,2,1,2,0
11441_20190117,2,2,3,0
11441_20190117,1,1,2,1
11441_20190117,1,1,2,1
11441_20190117,1,1,2,1
11441_20190117,1,1,2,1
11441_20190117,1,1,2,1
11441_20190117,1,1,3,1
11441_20190117,1,1,2,0
11441_20190117,1,1,2,0
11441_20190117,1,2,2,0
11441_20190117,2,2,3,0
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,2,2,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,0
11441_20190117,2,1,3,1
11441_20190117,2,1,2,1
11441_20190117,2,1,2,1
11441_20190117,1,1,3,1
11441_20190117,1,1,2,1
11441_20190117,1,1,3,1
11441_20190117,1,1,2,0
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,0
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,2,0
11441_20190117,2,2,2,0
11441_20190117,2,1,3,1
11441_20190117,2,2,2,0
11441_20190117,2,1,2,1
11441_20190117,2,1,2,1
11441_20190117,2,1,3,1
11441_20190117,2,2,2,0
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,2,0
11441_20190117,2,1,3,0
11441_20190117,2,1,3,0
11441_20190117,2,2,3,0
11441_20190117,1,1,2,1
11441_20190117,1,1,2,0
11441_20190117,1,1,3,1
11441_20190117,1,1,2,1
11441_20190117,1,1,2,1
11441_20190117,1,1,2,1
11441_20190117,1,1,2,1
11441_20190117,1,1,3,0
11441_20190117,1,1,2,1
11441_20190117,1,2,3,0
11441_20190117,1,1,3,1
11441_20190117,1,1,2,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,0
11441_20190117,1,1,2,0
11441_20190117,1,1,3,0
11441_20190117,1,2,2,0
11441_20190117,2,2,3,1
11441_20190117,2,2,3,0
11441_20190117,2,2,3,0
11441_20190117,2,1,3,0
11441_20190117,1,1,2,0
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,2,2,0
11441_20190117,1,2,2,0
11441_20190117,1,1,2,0
11441_20190117,2,2,2,1
11441_20190117,2,2,3,1
11441_20190117,2,2,3,1
11441_20190117,2,2,3,1
11441_20190117,2,2,3,0
11441_20190117,2,2,2,1
11441_20190117,2,2,3,1
11441_20190117,2,2,3,0
11441_20190117,2,2,3,0
11441_20190117,2,1,3,1
11441_20190117,2,1,3,0
11441_20190117,2,1,2,1
11441_20190117,1,1,3,0
11441_20190117,1,2,3,1
11441_20190117,1,1,2,0
11441_20190117,2,2,2,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,3,0
11441_20190117,2,1,3,1
11441_20190117,2,1,3,1
11441_20190117,2,1,2,1
11441_20190117,2,1,3,0
11441_20190117,1,1,3,1
11441_20190117,1,1,2,1
11441_20190117,1,1,3,1
11441_20190117,1,1,3,1
11441_20190117,1,1,2,1
11441_20190117,1,1,3,0
11441_20190117,1,1,2,0
11441_20190117,1,2,3,0
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,1,3,0
11441_20190117,1,2,3,0
11441_20190117,1,1,3,0
11441_20190117,1,2,2,0
11441_20190117,1,1,2,0
11441_20190117,2,2,3,0
11441_20190117,2,1,3,0
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,2,2,0
11441_20190117,1,2,2,0
11441_20190117,1,1,2,1
11441_20190117,1,1,2,0
11441_20190117,2,2,3,1
11441_20190117,2,2,2,0
11441_20190117,2,2,3,0
11441_20190117,2,1,2,0
11441_20190117,2,1,3,1
11441_20190117,2,1,3,0
11441_20190117,2,1,3,1
11441_20190117,2,1,3,0
11441_20190117,2,2,3,0
11441_20190117,2,2,3,0
11441_20190117,1,1,3,1
11441_20190117,1,1,2,0
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,2,2,0
11441_20190117,1,2,3,1
11441_20190117,1,2,2,0
11441_20190117,1,1,2,0
11441_20190117,2,2,2,1
11441_20190117,2,2,2,1
11441_20190117,2,2,3,0
11441_20190117,2,2,2,1
11441_20190117,2,1,3,0
11441_20190117,1,1,3,1
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,2,2,0
11441_20190117,1,2,2,0
11441_20190117,1,1,2,1
11441_20190117,1,1,3,0
11441_20190117,1,1,2,0
11441_20190117,1,1,2,0
11441_20190117,2,2,3,1
11441_20190117,2,2,3,1
11441_20190117,2,2,3,0
11441_20190117,2,2,3,0
11441_20190117,2,1,3,0
11441_20190117,1,1,3,0
11441_20190117,1,1,3,1
11441_20190117,1,1,2,1
11441_20190117,1,1,3,1
11441_20190117,1,1,3,0
11441_20190117,1,1,3,0
11441_20190117,1,1,2,0
11441_20190117,1,2,2,1
11441_20190117,1,2,3,0
11441_20190117,1,1,3,0
11441_20190117,1,2,3,1
11441_20190117,1,2,2,0
11441_20190117,1,1,2,1
11441_20190117,1,1,2,1
11441_20190117,1,1,2,0
11441_20190117,1,1,2,0
11441_20190117,2,2,2,1
11441_20190117,2,2,3,1
11441_20190117,2,2,3,1
11441_20190117,2,2,2,1
11441_20190117,2,2,3,0
11441_20190117,2,1,3,0
11441_20190117,1,2,3,0
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,2,3,1
11441_20190117,1,2,2,1
11441_20190117,1,2,3,0
11441_20190117,1,2,2,0
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,2,2,1
11441_20190117,1,2,2,0
11443_20190710,1,1,2,0
11443_20190710,2,2,3,0
11443_20190710,2,1,3,0
11443_20190710,2,2,2,0
11443_20190710,2,1,2,1
11443_20190710,2,1,2,1
11443_20190710,2,1,3,1
11443_20190710,1,1,2,0
11443_20190710,2,1,2,1
11443_20190710,2,1,2,0
11443_20190710,2,1,3,0
11443_20190710,2,2,3,0
11443_20190710,2,1,2,1
11443_20190710,1,1,2,1
11443_20190710,1,1,2,1
11443_20190710,1,1,2,1
11443_20190710,1,1,2,1
11443_20190710,1,1,2,1
11443_20190710,1,1,3,1
11443_20190710,1,1,3,1
11443_20190710,1,1,3,0
11443_20190710,1,1,2,0
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,0
11443_20190710,1,1,2,1
11443_20190710,1,1,2,1
11443_20190710,1,1,2,1
11443_20190710,1,1,2,0
11443_20190710,1,1,3,1
11443_20190710,1,1,3,1
11443_20190710,1,1,3,1
11443_20190710,1,1,3,1
11443_20190710,1,1,2,0
11443_20190710,1,2,3,1
11443_20190710,1,2,2,1
11443_20190710,1,2,3,0
11443_20190710,1,1,3,0
11443_20190710,2,1,3,1
11443_20190710,1,1,2,1
11443_20190710,1,1,2,1
11443_20190710,1,1,2,1
11443_20190710,1,2,3,0
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,3,0
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,0
11443_20190710,1,2,3,1
11443_20190710,2,2,3,1
11443_20190710,2,2,3,1
11443_20190710,2,2,3,0
11443_20190710,2,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,3,0
11443_20190710,1,1,2,1
11443_20190710,1,1,2,0
11443_20190710,1,1,2,1
11443_20190710,1,1,2,0
11443_20190710,1,2,2,0
11443_20190710,1,2,2,1
11443_20190710,1,2,2,0
11443_20190710,2,2,3,1
11443_20190710,2,2,3,1
11443_20190710,2,2,3,1
11443_20190710,2,2,3,0
11443_20190710,2,2,3,1
11443_20190710,2,2,2,1
11443_20190710,2,2,2,1
11443_20190710,2,2,2,0
11443_20190710,1,1,2,1
11443_20190710,2,2,2,1
11443_20190710,2,2,2,1
11443_20190710,2,2,2,0
11443_20190710,1,1,2,0
11443_20190710,2,2,3,0
11443_20190710,2,1,3,1
11443_20190710,2,1,3,0
11443_20190710,2,1,3,0
11443_20190710,1,1,2,0
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,0
11443_20190710,1,2,2,0
11443_20190710,2,2,2,0
11443_20190710,2,1,2,0
11443_20190710,2,1,3,1
11443_20190710,2,1,2,1
11443_20190710,2,1,3,1
11443_20190710,2,1,3,1
11443_20190710,2,1,3,0
11443_20190710,2,2,3,1
11443_20190710,2,2,3,0
11443_20190710,1,2,2,1
11443_20190710,1,2,3,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,0
11443_20190710,1,1,2,1
11443_20190710,1,1,2,1
11443_20190710,1,1,3,0
11443_20190710,1,1,2,1
11443_20190710,1,1,2,0
11443_20190710,2,2,3,1
11443_20190710,2,2,2,1
11443_20190710,2,2,3,1
11443_20190710,2,2,2,0
11443_20190710,2,2,3,1
11443_20190710,2,1,2,1
11443_20190710,2,2,3,0
11443_20190710,2,1,2,0
11443_20190710,2,2,2,1
11443_20190710,2,2,3,0
11443_20190710,2,1,3,1
11443_20190710,2,1,3,1
11443_20190710,2,1,3,1
11443_20190710,2,1,3,0
11443_20190710,1,1,2,0
11443_20190710,1,2,3,1
11443_20190710,2,2,3,0
11443_20190710,2,1,2,1
11443_20190710,1,1,2,0
11443_20190710,1,2,2,0
11443_20190710,2,1,2,1
11443_20190710,1,1,2,0
11443_20190710,2,2,3,0
11443_20190710,2,1,3,1
11443_20190710,2,1,3,1
11443_20190710,2,1,2,0
11443_20190710,2,1,2,0
11443_20190710,2,1,2,0
11443_20190710,1,2,2,0
11443_20190710,2,1,3,1
11443_20190710,2,1,3,1
11443_20190710,2,1,3,1
11443_20190710,2,1,2,0
11443_20190710,2,1,3,0
11443_20190710,2,2,3,1
11443_20190710,2,2,3,0
11443_20190710,2,1,3,1
11443_20190710,2,1,3,1
11443_20190710,2,1,3,1
11443_20190710,2,1,2,1
11443_20190710,2,1,3,1
11443_20190710,2,1,3,0
11443_20190710,1,1,2,0
11443_20190710,2,1,3,1
11443_20190710,2,1,3,1
11443_20190710,2,1,3,1
11443_20190710,2,1,3,0
11443_20190710,2,2,3,0
11443_20190710,2,1,3,0
11443_20190710,1,1,2,0
11443_20190710,1,2,3,1
11443_20190710,2,2,3,0
11443_20190710,1,2,3,0
11443_20190710,1,1,3,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,1,3,1
11443_20190710,2,1,3,0
11443_20190710,1,1,2,0
11443_20190710,1,2,3,1
11443_20190710,1,2,3,0
11443_20190710,1,1,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,3,1
11443_20190710,1,2,2,0
11443_20190710,1,1,2,0
11443_20190710,1,2,3,0
11443_20190710,1,2,2,1
11443_20190710,1,2,3,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,3,0
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,1
11443_20190710,1,2,3,1
11443_20190710,1,2,3,1
11443_20190710,1,2,3,1
11443_20190710,1,2,2,1
11443_20190710,1,2,2,0
11443_20190710,1,2,2,1
11443_20190710,1,2,2,0
11444_20190308,1,1,2,1
11444_20190308,1,1,3,1
11444_20190308,1,2,2,0
11444_20190308,2,2,3,1
11444_20190308,2,2,3,1
11444_20190308,2,2,3,0
11444_20190308,2,2,2,0
11444_20190308,2,2,3,0
11444_20190308,2,1,2,1
11444_20190308,2,1,3,1
11444_20190308,2,1,3,1
11444_20190308,2,1,3,1
11444_20190308,2,1,2,0
11444_20190308,2,1,3,1
11444_20190308,2,1,3,1
11444_20190308,2,1,3,1
11444_20190308,2,1,2,0
11444_20190308,2,2,2,0
11444_20190308,2,2,2,1
11444_20190308,2,1,3,1
11444_20190308,1,2,2,1
11444_20190308,1,2,2,1
11444_20190308,1,2,2,0
11444_20190308,2,1,3,1
11444_20190308,2,1,3,0
11444_20190308,2,2,2,1
11444_20190308,1,2,2,1
11444_20190308,1,2,3,0
11444_20190308,1,2,2,1
11444_20190308,1,2,2,1
11444_20190308,1,2,2,0
11444_20190308,2,2,2,1
11444_20190308,2,1,3,0
11444_20190308,2,2,2,1
11444_20190308,2,2,2,1
11444_20190308,2,2,3,0
11444_20190308,1,2,2,0
11444_20190308,1,2,3,0
11444_20190308,1,1,2,0
11444_20190308,1,2,2,1
11444_20190308,1,1,3,1
11444_20190308,1,2,2,1
11444_20190308,1,1,3,1
11444_20190308,1,1,3,0
11444_20190308,1,2,2,1
11444_20190308,2,1,3,1
11444_20190308,2,1,3,1
11444_20190308,2,1,3,0
11444_20190308,1,2,2,0
11444_20190308,1,2,2,0
11444_20190308,1,1,2,0
11444_20190308,1,1,3,1
11444_20190308,2,1,3,0
11444_20190308,2,2,3,1
11444_20190308,2,2,3,0
11444_20190308,2,2,2,0
11444_20190308,2,1,2,0
11444_20190308,2,2,2,1
11444_20190308,2,1,3,1
11444_20190308,1,2,2,1
11444_20190308,1,2,2,1
11444_20190308,1,2,2,1
11444_20190308,2,1,3,1
11444_20190308,2,2,2,0
11444_20190308,2,1,2,1
11444_20190308,1,2,2,0
11444_20190308,2,2,2,1
11444_20190308,2,2,3,1
11444_20190308,2,2,2,0
11444_20190308,2,1,3,0
11444_20190308,2,2,3,0
11444_20190308,2,1,3,0
11444_20190308,1,1,2,1
11444_20190308,1,1,3,1
11444_20190308,1,1,2,0
11444_20190308,1,1,2,1
11444_20190308,1,1,3,1
11444_20190308,1,1,3,0
11444_20190308,1,1,2,0
11444_20190308,2,1,2,0
11444_20190308,2,1,3,0
11444_20190308,2,2,2,1
11444_20190308,2,2,3,1
11444_20190308,2,2,3,0
11444_20190308,1,2,2,1
11444_20190308,1,2,3,0
11444_20190308,1,2,2,0
11444_20190308,2,2,2,1
11444_20190308,2,1,3,1
11444_20190308,2,2,2,0
11444_20190308,2,1,3,1
11444_20190308,2,1,3,1
11444_20190308,2,2,2,1
11444_20190308,2,1,3,0
11444_20190308,1,1,3,0
11444_20190308,1,1,3,1
11444_20190308,1,2,2,1
11444_20190308,1,2,3,0
11444_20190308,1,2,3,1
11444_20190308,1,2,2,0
11444_20190308,2,2,3,0
11444_20190308,1,1,2,0
11444_20190308,1,2,2,1
11444_20190308,1,1,3,1
11444_20190308,1,1,3,0
11444_20190308,1,1,3,1
11444_20190308,1,1,3,1
11444_20190308,1,1,3,1
11444_20190308,1,2,2,1
11444_20190308,1,1,3,1
11444_20190308,1,2,2,1
11444_20190308,1,1,3,1
11444_20190308,1,2,2,0
11444_20190308,2,1,3,1
11444_20190308,2,1,3,0
11444_20190308,2,1,2,0
11444_20190308,1,1,2,0
11444_20190308,1,1,2,0
11444_20190308,1,1,3,1
11444_20190308,1,2,2,1
11444_20190308,2,2,2,0
11444_20190308,2,1,3,1
11444_20190308,2,1,3,1
11444_20190308,2,1,3,0
11444_20190308,2,1,3,1
11444_20190308,2,2,2,1
11444_20190308,2,2,2,1
11444_20190308,2,1,3,1
11444_20190308,2,1,3,1
11444_20190308,2,2,2,0
11444_20190308,2,2,2,1
11444_20190308,2,2,2,1
11444_20190308,2,1,3,0
11444_20190308,2,2,2,0
11444_20190308,1,1,3,1
11444_20190308,1,2,3,0
11444_20190308,1,1,3,1
11444_20190308,1,2,2,1
11444_20190308,2,1,3,1
11444_20190308,1,1,3,1
11444_20190308,1,1,3,1
11444_20190308,1,1,3,1
11444_20190308,1,2,2,1
11444_20190308,1,1,3,0
11444_20190308,1,2,2,0
11444_20190308,1,2,2,0
11444_20190308,1,1,2,1
11444_20190308,1,1,2,1
11444_20190308,1,1,2,0
11444_20190308,1,1,2,0
11444_20190308,2,1,3,1
11444_20190308,2,1,3,1
11444_20190308,2,1,3,1
11444_20190308,2,1,3,0
11444_20190308,2,2,2,1
11444_20190308,2,1,3,1
11444_20190308,2,2,2,1
11444_20190308,2,1,3,1
11444_20190308,1,2,2,1
11444_20190308,1,1,3,0
11444_20190308,1,2,2,0
11444_20190308,2,1,3,0
11444_20190308,2,1,2,1
11444_20190308,2,2,3,1
11444_20190308,2,2,3,1
11444_20190308,2,2,3,1
11444_20190308,2,2,3,1
11444_20190308,2,1,2,1
11444_20190308,1,2,3,0
11444_20190308,1,1,2,0
11444_20190308,1,1,2,0
11444_20190308,1,2,2,1
11444_20190308,1,2,3,0
11444_20190308,1,2,2,1
11444_20190308,1,2,2,1
11444_20190308,2,1,3,0
11444_20190308,2,1,3,1
11444_20190308,2,1,3,0
11444_20190308,2,1,3,1
11444_20190308,2,1,3,0
11444_20190308,2,2,3,0
11444_20190308,2,1,3,0
11444_20190308,1,2,2,1
11444_20190308,1,1,3,1
11444_20190308,1,1,3,0
11444_20190308,1,2,2,1
11444_20190308,1,1,3,1
11444_20190308,1,2,2,0
11444_20190308,1,1,3,0
11444_20190308,1,2,2,1
11444_20190308,1,2,3,0
11444_20190308,1,2,2,1
11444_20190308,1,1,3,1
11444_20190308,1,1,3,1
11444_20190308,1,2,2,0
11444_20190308,1,2,2,1
11444_20190308,1,1,3,1
11444_20190308,1,2,2,1
11444_20190308,1,2,2,1
11444_20190308,1,2,2,0
11445_20181214,2,2,2,0
11445_20181214,2,2,3,1
11445_20181214,2,2,2,1
11445_20181214,1,1,2,1
11445_20181214,1,1,2,1
11445_20181214,1,1,3,1
11445_20181214,1,1,2,1
11445_20181214,1,2,3,1
11445_20181214,1,1,2,1
11445_20181214,1,2,3,0
11445_20181214,2,1,3,1
11445_20181214,2,1,2,0
11445_20181214,1,2,2,0
11445_20181214,1,1,2,1
11445_20181214,1,1,2,1
11445_20181214,2,2,3,1
11445_20181214,2,2,3,0
11445_20181214,2,1,3,1
11445_20181214,2,2,3,0
11445_20181214,2,1,2,1
11445_20181214,1,1,3,0
11445_20181214,1,1,2,1
11445_20181214,1,1,2,1
11445_20181214,2,1,2,1
11445_20181214,2,1,3,1
11445_20181214,2,1,2,1
11445_20181214,2,1,2,0
11445_20181214,1,1,2,1
11445_20181214,1,2,3,0
11445_20181214,1,1,2,1
11445_20181214,1,2,3,0
11445_20181214,1,1,2,0
11445_20181214,1,1,2,1
11445_20181214,1,2,3,1
11445_20181214,1,1,2,1
11445_20181214,1,1,2,1
11445_20181214,1,1,2,0
11445_20181214,2,2,3,1
11445_20181214,1,1,2,1
11445_20181214,1,1,2,1
11445_20181214,1,1,2,0
11445_20181214,1,1,3,0
11445_20181214,1,2,3,0
11445_20181214,2,2,3,0
11445_20181214,2,2,2,1
11445_20181214,2,1,3,1
11445_20181214,1,1,3,1
11445_20181214,1,1,2,1
11445_20181214,1,1,3,1
11445_20181214,1,1,2,1
11445_20181214,1,1,2,0
11445_20181214,1,1,2,0
11445_20181214,1,2,2,1
11445_20181214,1,1,3,0
11445_20181214,2,1,3,1
11445_20181214,2,2,2,0
11445_20181214,2,1,3,1
11445_20181214,2,1,3,0
11445_20181214,2,1,3,1
11445_20181214,2,1,3,1
11445_20181214,2,1,3,1
11445_20181214,2,1,3,1
11445_20181214,2,1,3,0
11445_20181214,1,1,3,1
11445_20181214,1,1,2,1
11445_20181214,1,1,2,0
11445_20181214,1,1,2,0
11445_20181214,1,2,2,1
11445_20181214,1,2,2,1
11445_20181214,1,2,2,1
11445_20181214,1,2,3,1
11445_20181214,2,2,3,1
11445_20181214,2,2,2,0
11445_20181214,2,2,2,0
11445_20181214,0,0,0,0
11445_20181214,2,1,3,1
11445_20181214,2,2,2,0
11445_20181214,1,1,3,0
11445_20181214,1,1,2,1
11445_20181214,1,1,2,0
11445_20181214,1,1,3,1
11445_20181214,1,1,2,0
11445_20181214,2,2,2,1
11445_20181214,2,2,3,0
11445_20181214,2,2,3,1
11445_20181214,2,2,3,1
11445_20181214,1,2,2,1
11445_20181214,1,2,3,0
11445_20181214,2,2,3,0
11445_20181214,2,1,3,1
11445_20181214,2,1,3,0
11445_20181214,2,2,2,1
11445_20181214,2,2,3,0
11445_20181214,1,2,2,0
11445_20181214,2,2,2,1
11445_20181214,2,2,3,0
11445_20181214,1,2,2,1
11445_20181214,1,1,3,0
11445_20181214,0,0,0,0
11445_20181214,2,2,2,0
11445_20181214,1,2,2,0
11445_20181214,1,2,2,1
11445_20181214,2,1,3,0
11445_20181214,2,2,3,0
11445_20181214,1,1,2,0
11445_20181214,1,1,3,1
11445_20181214,1,2,3,0
11445_20181214,1,1,3,1
11445_20181214,1,2,2,1
11445_20181214,2,2,3,0
11445_20181214,2,2,3,1
11445_20181214,2,2,2,1
11445_20181214,1,0,2,0
11445_20181214,1,0,2,0
11445_20181214,1,0,2,0
11445_20181214,1,2,2,0
11445_20181214,1,2,2,0
11445_20181214,2,2,3,0
11445_20181214,2,1,3,0
11445_20181214,1,1,2,0
11445_20181214,1,2,3,1
11445_20181214,1,2,2,0
11445_20181214,2,1,3,1
11445_20181214,2,1,3,1
11445_20181214,2,1,3,0
11445_20181214,2,1,3,0
11445_20181214,1,1,3,1
11445_20181214,2,1,3,0
11445_20181214,2,1,2,0
11445_20181214,2,2,2,0
11445_20181214,2,2,3,0
11445_20181214,1,2,2,0
11445_20181214,1,1,2,0
11445_20181214,2,1,2,0
11445_20181214,1,1,2,0
11445_20181214,2,2,3,1
11445_20181214,1,1,2,0
11445_20181214,1,1,3,1
11445_20181214,2,2,2,0
11445_20181214,2,1,2,1
11445_20181214,2,1,3,1
11445_20181214,1,1,2,0
11445_20181214,2,1,3,1
11445_20181214,1,1,2,0
11445_20181214,1,1,2,0
11445_20181214,1,1,3,1
11445_20181214,2,1,3,0
11445_20181214,2,2,3,0
11445_20181214,1,1,3,1
11445_20181214,1,1,2,1
11445_20181214,1,1,3,0
11445_20181214,1,1,3,1
11445_20181214,2,2,3,1
11445_20181214,0,0,0,0
11445_20181214,1,1,2,1
11445_20181214,0,0,0,0
11445_20181214,1,1,3,1
11445_20181214,1,1,2,1
11445_20181214,1,1,2,0
11445_20181214,1,1,3,1
11445_20181214,1,1,2,0
11445_20181214,0,0,0,0
11445_20181214,1,1,2,0
11445_20181214,2,2,3,0
11445_20181214,2,2,2,1
11445_20181214,2,2,2,1
11445_20181214,2,2,3,1
11445_20181214,2,1,3,1
11445_20181214,1,1,3,0
11445_20181214,1,1,2,1
11445_20181214,1,1,2,1
11445_20181214,1,1,2,0
11445_20181214,0,0,0,0
11445_20181214,2,2,3,0
11445_20181214,2,1,2,1
11445_20181214,1,1,2,1
11445_20181214,1,1,3,0
11445_20181214,2,1,3,0
11445_20181214,2,1,3,0
11445_20181214,1,1,2,1
11445_20181214,1,2,2,1
11445_20181214,2,1,2,0
11445_20181214,2,1,3,0
11445_20181214,1,2,3,1
11445_20181214,2,1,3,0
11445_20181214,2,2,2,1
11445_20181214,2,2,2,1
11445_20181214,1,2,2,1
11445_20181214,1,2,2,1
11445_20181214,1,2,2,1
11445_20181214,1,2,3,1
11445_20181214,2,2,3,1
11445_20181214,1,2,2,0
11445_20181214,1,2,2,1
11445_20181214,2,2,3,0
11445_20181214,2,2,3,0
11445_20181214,1,2,2,0
11445_20181214,1,1,2,1
11445_20181214,1,1,2,1
11445_20181214,2,1,3,0
11455_20181218,2,2,3,0
11455_20181218,2,1,3,0
11455_20181218,1,2,2,0
11455_20181218,1,1,3,0
11455_20181218,1,2,3,1
11455_20181218,1,1,2,1
11455_20181218,1,1,2,1
11455_20181218,1,2,3,1
11455_20181218,1,1,2,0
11455_20181218,1,2,2,1
11455_20181218,2,2,2,1
11455_20181218,2,1,3,1
11455_20181218,2,2,3,0
11455_20181218,2,2,2,1
11455_20181218,1,1,3,1
11455_20181218,2,2,2,1
11455_20181218,1,2,2,1
11455_20181218,1,1,2,1
11455_20181218,2,2,3,0
11455_20181218,1,2,2,0
11455_20181218,1,1,3,0
11455_20181218,1,2,2,0
11455_20181218,1,1,2,0
11455_20181218,1,2,2,1
11455_20181218,1,2,2,0
11455_20181218,2,1,3,0
11455_20181218,2,2,3,0
